Start_Date,End_Date,Crime,Current,Prior,Ratio,28Day_Current,28Day_Prior,28Day_Ratio,YTD_Current,YTD_Prior,YTD_Ratio,2YR,5YR,22YR,Volume_Number,Number_number,Mayor,Commissioner,Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,13,8,62.5,56,37,51.4,700,709,-1.3,0.9,11.1,-12.3,23,50,Bill de Blasio,James P. O誰eill,10th Precinct
  12/12/2016,  12/18/2016,G.L.A.,0,1,-100.0,1,2,-50.0,31,31,0.0,-6.1,-22.5,-93.6,23,50,Bill de Blasio,James P. O誰eill,10th Precinct
  12/12/2016,  12/18/2016,TOTAL,14,13,7.69,76,59,28.81,"1,002","1,021",-1.86,0.91,-1.76,-63.90,23,50,Bill de Blasio,James P. O誰eill,10th Precinct
  12/12/2016,  12/18/2016,Transit,0,1,-100.0,3,1,200.0,17,19,-10.5,0.0,6.3,***.*,23,50,Bill de Blasio,James P. O誰eill,10th Precinct
  12/12/2016,  12/18/2016,Housing,1,0,***.*,6,4,50.0,58,45,28.9,34.9,34.9,***.*,23,50,Bill de Blasio,James P. O誰eill,10th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,9,19,-52.6,49,49,0.0,688,705,-2.4,-18.7,-16.4,***.*,23,50,Bill de Blasio,James P. O誰eill,10th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,13,5,160.0,37,24,54.2,337,292,15.4,30.1,5.0,***.*,23,50,Bill de Blasio,James P. O誰eill,10th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,1,0,***.*,2,2,0.0,35,28,25.0,150.0,75.0,***.*,23,50,Bill de Blasio,James P. O誰eill,10th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,0,***.*,2,1,100.0,100.0,-60.0,-81.8,23,50,Bill de Blasio,James P. O誰eill,10th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,0,***.*,2,1,100.0,100.0,-33.3,-81.8,23,50,Bill de Blasio,James P. O誰eill,10th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,5,1,400.0,150.0,25.0,-70.6,23,50,Bill de Blasio,James P. O誰eill,9th Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,0,0,***.*,10,19,-47.4,-52.4,-28.6,-72.2,23,50,Bill de Blasio,James P. O誰eill,9th Precinct
  12/12/2016,  12/18/2016,Robbery,1,7,-85.7,11,19,-42.1,147,130,13.1,37.4,-20.5,-84.7,23,50,Bill de Blasio,James P. O誰eill,9th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,4,6,-33.3,14,12,16.7,176,124,41.9,15.8,20.5,-68.6,23,50,Bill de Blasio,James P. O誰eill,9th Precinct
  12/12/2016,  12/18/2016,Burglary,2,2,0.0,8,9,-11.1,105,129,-18.6,-23.4,-50.5,-88.5,23,50,Bill de Blasio,James P. O誰eill,9th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,15,13,15.4,80,65,23.1,927,856,8.3,9.2,24.3,-43.3,23,50,Bill de Blasio,James P. O誰eill,9th Precinct
  12/12/2016,  12/18/2016,G.L.A.,1,0,***.*,5,3,66.7,43,44,-2.3,38.7,-8.5,-91.9,23,50,Bill de Blasio,James P. O誰eill,9th Precinct
  12/12/2016,  12/18/2016,TOTAL,23,28,-17.86,118,108,9.26,"1,413","1,303",8.44,8.78,4.36,-69.66,23,50,Bill de Blasio,James P. O誰eill,9th Precinct
  12/12/2016,  12/18/2016,Transit,1,0,***.*,2,0,***.*,16,7,128.6,-23.8,-27.3,***.*,23,50,Bill de Blasio,James P. O誰eill,9th Precinct
  12/12/2016,  12/18/2016,Housing,2,1,100.0,9,4,125.0,132,105,25.7,12.8,21.1,***.*,23,50,Bill de Blasio,James P. O誰eill,9th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,24,26,-7.7,79,94,-16.0,"1,154","1,244",-7.2,-11.6,-32.0,***.*,23,50,Bill de Blasio,James P. O誰eill,9th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,10,13,-23.1,25,33,-24.2,465,412,12.9,15.4,2.0,***.*,23,50,Bill de Blasio,James P. O誰eill,9th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,2,-100.0,3,2,50.0,54,33,63.6,116.0,116.0,***.*,23,50,Bill de Blasio,James P. O誰eill,9th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,2,0,***.*,8,6,33.3,166.7,33.3,-71.4,23,50,Bill de Blasio,James P. O誰eill,9th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,2,0,***.*,8,6,33.3,166.7,33.3,-65.2,23,50,Bill de Blasio,James P. O誰eill,9th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,1,1,0.0,***.*,0.0,-90.0,23,50,Bill de Blasio,James P. O誰eill,7th Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,0,1,-100.0,17,9,88.9,183.3,54.5,-15.0,23,50,Bill de Blasio,James P. O誰eill,7th Precinct
  12/12/2016,  12/18/2016,Robbery,2,5,-60.0,8,9,-11.1,124,102,21.6,9.7,-4.6,-84.5,23,50,Bill de Blasio,James P. O誰eill,7th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,5,1,400.0,6,10,-40.0,138,136,1.5,-4.8,11.3,-36.7,23,50,Bill de Blasio,James P. O誰eill,7th Precinct
  12/12/2016,  12/18/2016,Burglary,3,3,0.0,4,10,-60.0,53,81,-34.6,3.9,-46.5,-86.1,23,50,Bill de Blasio,James P. O誰eill,7th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,11,11,0.0,33,37,-10.8,419,395,6.1,12.9,48.6,-5.0,23,50,Bill de Blasio,James P. O誰eill,7th Precinct
  12/12/2016,  12/18/2016,G.L.A.,0,1,-100.0,2,2,0.0,33,25,32.0,13.8,-29.8,-91.4,23,50,Bill de Blasio,James P. O誰eill,7th Precinct
  12/12/2016,  12/18/2016,TOTAL,21,21,0.00,53,69,-23.19,785,749,4.81,9.79,13.11,-65.16,23,50,Bill de Blasio,James P. O誰eill,7th Precinct
  12/12/2016,  12/18/2016,Transit,3,1,200.0,3,1,200.0,29,23,26.1,107.1,70.6,***.*,23,50,Bill de Blasio,James P. O誰eill,7th Precinct
  12/12/2016,  12/18/2016,Housing,3,2,50.0,8,12,-33.3,153,156,-1.9,9.3,17.7,***.*,23,50,Bill de Blasio,James P. O誰eill,7th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,14,10,40.0,59,48,22.9,630,549,14.8,13.3,-12.6,***.*,23,50,Bill de Blasio,James P. O誰eill,7th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,9,13,-30.8,38,31,22.6,460,369,24.7,41.1,44.7,***.*,23,50,Bill de Blasio,James P. O誰eill,7th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,0,***.*,0,4,-100.0,24,31,-22.6,100.0,71.4,***.*,23,50,Bill de Blasio,James P. O誰eill,7th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,0,***.*,6,2,200.0,200.0,-14.3,-68.4,23,50,Bill de Blasio,James P. O誰eill,7th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,0,***.*,4,2,100.0,100.0,0.0,-75.0,23,50,Bill de Blasio,James P. O誰eill,7th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,0,0,***.*,-100.0,-100.0,-100.0,23,50,Bill de Blasio,James P. O誰eill,6th Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,1,0,***.*,15,8,87.5,36.4,15.4,25.0,23,50,Bill de Blasio,James P. O誰eill,6th Precinct
  12/12/2016,  12/18/2016,Robbery,2,2,0.0,15,8,87.5,118,108,9.3,25.5,-18.6,-85.9,23,50,Bill de Blasio,James P. O誰eill,6th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,7,4,75.0,10,7,42.9,108,95,13.7,-11.5,16.1,-64.1,23,50,Bill de Blasio,James P. O誰eill,6th Precinct
  12/12/2016,  12/18/2016,Burglary,2,6,-66.7,6,21,-71.4,99,147,-32.7,-37.7,-43.1,-87.4,23,50,Bill de Blasio,James P. O誰eill,6th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,21,30,-30.0,69,94,-26.6,960,"1,095",-12.3,-12.3,-6.3,-61.6,23,50,Bill de Blasio,James P. O誰eill,6th Precinct
  12/12/2016,  12/18/2016,G.L.A.,0,2,-100.0,0,3,-100.0,33,30,10.0,-26.7,-23.3,-95.6,23,50,Bill de Blasio,James P. O誰eill,6th Precinct
  12/12/2016,  12/18/2016,TOTAL,32,44,-27.27,101,133,-24.06,"1,333","1,483",-10.11,-12.76,-10.78,-74.36,23,50,Bill de Blasio,James P. O誰eill,6th Precinct
  12/12/2016,  12/18/2016,Transit,1,0,***.*,2,2,0.0,48,45,6.7,-2.0,-4.0,***.*,23,50,Bill de Blasio,James P. O誰eill,6th Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,6th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,28,37,-24.3,99,95,4.2,"1,203","1,397",-13.9,-4.0,-15.9,***.*,23,50,Bill de Blasio,James P. O誰eill,6th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,1,10,-90.0,19,31,-38.7,355,354,0.3,19.5,40.9,***.*,23,50,Bill de Blasio,James P. O誰eill,6th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,1,-100.0,2,4,-50.0,49,35,40.0,75.0,133.3,***.*,23,50,Bill de Blasio,James P. O誰eill,6th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,1,-100.0,0,1,-100.0,-100.0,-100.0,-100.0,23,50,Bill de Blasio,James P. O誰eill,6th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,1,-100.0,0,1,-100.0,-100.0,-100.0,-100.0,23,50,Bill de Blasio,James P. O誰eill,6th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,0,1,-100.0,-100.0,-100.0,-100.0,23,50,Bill de Blasio,James P. O誰eill,5th Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,0,0,***.*,7,11,-36.4,40.0,-30.0,-41.7,23,50,Bill de Blasio,James P. O誰eill,5th Precinct
  12/12/2016,  12/18/2016,Robbery,1,2,-50.0,5,7,-28.6,98,93,5.4,40.0,-4.9,-87.7,23,50,Bill de Blasio,James P. O誰eill,5th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,1,3,-66.7,14,12,16.7,181,163,11.0,7.7,39.2,-38.6,23,50,Bill de Blasio,James P. O誰eill,5th Precinct
  12/12/2016,  12/18/2016,Burglary,3,6,-50.0,6,13,-53.8,73,83,-12.0,-23.2,-40.7,-90.3,23,50,Bill de Blasio,James P. O誰eill,5th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,11,9,22.2,55,41,34.1,556,540,3.0,6.5,-2.3,-63.8,23,50,Bill de Blasio,James P. O誰eill,5th Precinct
  12/12/2016,  12/18/2016,G.L.A.,0,0,***.*,0,0,***.*,10,20,-50.0,-61.5,-28.6,-97.0,23,50,Bill de Blasio,James P. O誰eill,5th Precinct
  12/12/2016,  12/18/2016,TOTAL,16,20,-20.00,80,73,9.59,925,911,1.54,4.28,-2.63,-75.21,23,50,Bill de Blasio,James P. O誰eill,5th Precinct
  12/12/2016,  12/18/2016,Transit,0,2,-100.0,5,6,-16.7,62,52,19.2,10.7,1.6,***.*,23,50,Bill de Blasio,James P. O誰eill,5th Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,3,5,-40.0,49,39,25.6,32.4,22.5,***.*,23,50,Bill de Blasio,James P. O誰eill,5th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,20,26,-23.1,71,73,-2.7,877,924,-5.1,-16.8,-28.0,***.*,23,50,Bill de Blasio,James P. O誰eill,5th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,3,3,0.0,14,24,-41.7,331,314,5.4,24.4,21.7,***.*,23,50,Bill de Blasio,James P. O誰eill,5th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,1,3,-66.7,4,7,-42.9,36,58,-37.9,44.0,12.5,***.*,23,50,Bill de Blasio,James P. O誰eill,5th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,0,***.*,0,2,-100.0,-100.0,-100.0,-100.0,23,50,Bill de Blasio,James P. O誰eill,5th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,0,***.*,0,2,-100.0,-100.0,-100.0,-100.0,23,50,Bill de Blasio,James P. O誰eill,5th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,0,1,-100.0,***.*,-100.0,-100.0,23,50,Bill de Blasio,James P. O誰eill,1st Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,0,0,***.*,9,7,28.6,12.5,125.0,-18.2,23,50,Bill de Blasio,James P. O誰eill,1st Precinct
  12/12/2016,  12/18/2016,Robbery,0,3,-100.0,4,7,-42.9,58,75,-22.7,23.4,-37.6,-93.1,23,50,Bill de Blasio,James P. O誰eill,1st Precinct
  12/12/2016,  12/18/2016,Fel. Assault,0,0,***.*,3,4,-25.0,75,84,-10.7,4.2,10.3,-57.4,23,50,Bill de Blasio,James P. O誰eill,1st Precinct
  12/12/2016,  12/18/2016,Burglary,1,9,-88.9,3,14,-78.6,110,130,-15.4,-22.0,-34.1,-87.4,23,50,Bill de Blasio,James P. O誰eill,1st Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,13,34,-61.8,70,91,-23.1,"1,034","1,064",-2.8,17.4,-0.2,-72.5,23,50,Bill de Blasio,James P. O誰eill,1st Precinct
  12/12/2016,  12/18/2016,G.L.A.,0,0,***.*,5,1,400.0,50,21,138.1,61.3,31.6,-94.3,23,50,Bill de Blasio,James P. O誰eill,1st Precinct
  12/12/2016,  12/18/2016,TOTAL,14,46,-69.57,85,117,-27.35,"1,336","1,382",-3.33,13.22,-5.11,-79.59,23,50,Bill de Blasio,James P. O誰eill,1st Precinct
  12/12/2016,  12/18/2016,Transit,0,3,-100.0,7,8,-12.5,86,80,7.5,32.3,26.5,***.*,23,50,Bill de Blasio,James P. O誰eill,1st Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,1st Precinct
  12/12/2016,  12/18/2016,Petit Larceny,46,42,9.5,177,144,22.9,"1,929","1,712",12.7,6.3,17.6,***.*,23,50,Bill de Blasio,James P. O誰eill,1st Precinct
  12/12/2016,  12/18/2016,Misd. Assault,7,7,0.0,23,19,21.1,356,264,34.8,31.4,37.5,***.*,23,50,Bill de Blasio,James P. O誰eill,1st Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,1,-100.0,5,4,25.0,46,30,53.3,39.4,100.0,***.*,23,50,Bill de Blasio,James P. O誰eill,1st Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,0,***.*,0,1,-100.0,***.*,-100.0,-100.0,23,50,Bill de Blasio,James P. O誰eill,1st Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,0,***.*,0,1,-100.0,***.*,-100.0,-100.0,23,50,Bill de Blasio,James P. O誰eill,1st Precinct
